Date,INR,GBP,EUR,JPY,CNY,CHF,CAD,BTC,XRP,ETH
"Jul 01, 2017",0.0154750851,1.3027,1.1426,0.0088983805,0.1474730493,1.043514557,0.771307366,2349.5,0.2316,261
"Jun 30, 2017",0.0154750851,1.3027,1.1426,0.0088983805,0.1474730493,1.043514557,0.771307366,2420.7,0.2439,280.68
"Jun 29, 2017",0.0154655119,1.3006,1.1441,0.008914245,0.1473405039,1.0462439841,0.7689941556,2470.1,0.2495,292.9
"Jun 28, 2017",0.015497869,1.2926000001,1.1378,0.0089047195,0.1470631489,1.0421008754,0.7669299793,2518.2,0.2622,315.86
"Jun 27, 2017",0.0155098876,1.2816,1.1339,0.0088999644,0.1467868362,1.0412328197,0.757633154,2521.2,0.256,286.14
"Jun 26, 2017",0.0155195158,1.2720999999,1.1182,0.0089413448,0.1461753227,1.0283833813,0.7551159103,2394.6,0.245,253.68
"Jun 25, 2017",0.0155026742,1.2717999999,1.1194,0.0089855333,0.146269399,1.0314595152,0.7537499058,2477.7,0.254,279.36
"Jun 24, 2017",0.0155026742,1.2717999999,1.1194,0.0089855333,0.146269399,1.0314595152,0.7537499058,2502.6,0.27,304.54
"Jun 23, 2017",0.0155026742,1.2717999999,1.1194,0.0089855333,0.146269399,1.0314595152,0.7537499058,2674.9,0.29,326.85
"Jun 22, 2017",0.0154786781,1.2682,1.1153,0.0089823049,0.1463100603,1.0290183165,0.7556294393,2672.8,0.277,320.97
"Jun 21, 2017",0.0154966682,1.2671,1.1168,0.0089782726,0.1464236035,1.028277635,0.7499625019,2621.2,0.2693,325.3
"Jun 20, 2017",0.0154942671,1.2630999999,1.1135,0.0089734386,0.1464300357,1.0256410256,0.753806724,2712.2,0.2994,350.53
"Jun 19, 2017",0.0155050779,1.2736,1.1148,0.0089661974,0.1466383166,1.0250102501,0.7565441065,2580.8,0.2809,358.2
"Jun 18, 2017",0.0155122935,1.2776,1.1198,0.0090203861,0.1468342535,1.0269049086,0.7568876779,2491.5,0.2632,351.53
"Jun 17, 2017",0.0155122935,1.2776,1.1198,0.0090203861,0.1468342535,1.0269049086,0.7568876779,2610,0.257,368.1
"Jun 16, 2017",0.0155122935,1.2776,1.1198,0.0090203861,0.1468342535,1.0269049086,0.7568876779,2437,0.2459,353.61
"Jun 15, 2017",0.0154882676,1.2754999999,1.1145,0.0090138814,0.146888174,1.0255358425,0.7535795026,2377.4,0.24,344.68
"Jun 14, 2017",0.0155678368,1.2752,1.1218000001,0.0091257529,0.1472385412,1.0298661174,0.7548878991,2395,0.2532,343.84
"Jun 13, 2017",0.0155412231,1.2753,1.1216,0.0090851276,0.147080453,1.0322047894,0.7551729346,2676.4,0.26,388.09
"Jun 12, 2017",0.0155086849,1.2656,1.1203,0.0090958705,0.1470977612,1.0322047894,0.7505253678,2571.8,0.2391,394.66
"Jun 11, 2017",0.0155654137,1.2744999999,1.1196,0.0090628965,0.1471020888,1.0313531353,0.7423904974,2936.3,0.2686,339.68
"Jun 10, 2017",0.0155654137,1.2744999999,1.1196,0.0090628965,0.1471020888,1.0313531353,0.7423904974,2806,0.25,335.95
"Jun 09, 2017",0.0155654137,1.2744999999,1.1196,0.0090628965,0.1471020888,1.0313531353,0.7423904974,2809,0.28,279.11
"Jun 08, 2017",0.0155642023,1.2953,1.1214,0.0090909091,0.1470523359,1.0338054378,0.7403020432,2782.1,0.2843,259.41
"Jun 07, 2017",0.0155195158,1.2961000001,1.1257,0.0091066387,0.1471518755,1.0362694301,0.7402472426,2642.6,0.2698,255.77
"Jun 06, 2017",0.0155207202,1.2910999999,1.1278,0.0091399324,0.1471605374,1.0393929945,0.7432181345,2843.6,0.2814,264.26
"Jun 05, 2017",0.0155400155,1.2903000001,1.1255,0.0090522314,0.1469723692,1.0363768266,0.7422251911,2636.2,0.2825,247.75
"Jun 04, 2017",0.0155243344,1.2886999999,1.1282,0.0090563304,0.1468062305,1.0391769718,0.7417297137,2488.2,0.2658,244.96
"Jun 03, 2017",0.0155243344,1.2886999999,1.1282,0.0090563304,0.1468062305,1.0391769718,0.7417297137,2461,0.2658,224.3
"Jun 02, 2017",0.0155243344,1.2886999999,1.1282,0.0090563304,0.1468062305,1.0391769718,0.7417297137,2405.9,0.286,222.04
"Jun 01, 2017",0.0155091659,1.2881,1.1213,0.0089798851,0.1468903317,1.0292301359,0.739918609,2311.6,0.3215,220.7
"May 31, 2017",0.0155014726,1.2889999999,1.1243,0.0090269002,0.1468407219,1.0332713371,0.7406858751,2191.8,0.2366,228.64
"May 30, 2017",0.0154714938,1.2858,1.1185,0.0090211998,0.1458661532,1.0259567046,0.7429420505,2146.7,0.1956,228.58
"May 29, 2017",0.0154942671,1.2841000001,1.1165,0.0089879561,0.1458661532,1.0227040295,0.7432733759,2207.4,0.2245,194.17
"May 28, 2017",0.0155014726,1.2804000001,1.1183,0.0089814981,0.1458661532,1.0261672653,0.743660296,2056.6,0.2163,172.86
"May 27, 2017",0.0155014726,1.2804000001,1.1183,0.0089814981,0.1458661532,1.0261672653,0.743660296,1972.3,0.203,156.63
"May 26, 2017",0.0155014726,1.2804000001,1.1183,0.0089814981,0.1458661532,1.0261672653,0.743660296,2127.3,0.2588,162.83
"May 25, 2017",0.0154906669,1.2940000001,1.1211,0.0089421443,0.1455837179,1.0278548669,0.7416196974,2252,0.2324,177.33
"May 24, 2017",0.0154392466,1.2973999999,1.1219,0.0089686099,0.1451399875,1.0275380189,0.745823389,2394.8,0.286,193.03
"May 23, 2017",0.0154095077,1.2962,1.1183,0.0089461442,0.145137881,1.0244851962,0.739973361,2249.3,0.317,169.5
"May 22, 2017",0.0155014726,1.3000000001,1.1238,0.008984726,0.1452137546,1.0272213662,0.7405761683,2085.5,0.2982,160.39
"May 21, 2017",0.0154882676,1.3035,1.1207,0.0089863408,0.1452432825,1.0283833813,0.739973361,2029.2,0.326,148
"May 20, 2017",0.0154882676,1.3035,1.1207,0.0089863408,0.1452432825,1.0283833813,0.739973361,2059.7,0.3485,123.06
"May 19, 2017",0.0154882676,1.3035,1.1207,0.0089863408,0.1452432825,1.0283833813,0.739973361,1966.5,0.321,124.38
"May 18, 2017",0.0154130703,1.2938999999,1.1103,0.0089686099,0.145152628,1.0205122972,0.7351319562,1941.5,0.368,95.88
"May 17, 2017",0.0155933261,1.2973000001,1.1159000001,0.0090236419,0.1453087084,1.0215548064,0.7351319562,1870,0.392,86.98
"May 16, 2017",0.0156140214,1.2917,1.1082,0.0088401697,0.1452074288,1.014198783,0.7349698662,1785.7,0.3554,87.8
"May 15, 2017",0.015609147,1.2893,1.0975,0.0087888908,0.1450747135,1.003512293,0.7335680751,1772.5,0.276,90.32
"May 14, 2017",0.0155658982,1.2891,1.0931,0.0088230104,0.1449401397,0.9993004897,0.7293946025,1828.1,0.2217,88.72
"May 13, 2017",0.0155658982,1.2891,1.0931,0.0088230104,0.1449401397,0.9993004897,0.7293946025,1820.4,0.2188,87.96
"May 12, 2017",0.0155658982,1.2891,1.0931,0.0088230104,0.1449401397,0.9993004897,0.7293946025,1735,0.2129,85.15
"May 11, 2017",0.0155267448,1.2886,1.0861,0.0087827156,0.1448498631,0.9922603691,0.7300868803,1853.9,0.1868,88.2
"May 10, 2017",0.0154762826,1.2938,1.0868,0.0087504375,0.1448603546,0.9911785112,0.7323324789,1796.8,0.1899,87.83
"May 09, 2017",0.0154607297,1.2935,1.0874,0.008773469,0.1447722732,0.9927529038,0.7288629738,1760,0.16,86.27
"May 08, 2017",0.015537601,1.2940000001,1.0924,0.0088300221,0.1448330799,1.0011012113,0.7304601899,1703.2,0.1964,88.39
"May 07, 2017",0.0155484724,1.2981000001,1.0998,0.0088715401,0.1448624531,1.0131712259,0.7324934076,1619.9,0.1449,90.46
"May 06, 2017",0.0155484724,1.2981000001,1.0998,0.0088715401,0.1448624531,1.0131712259,0.7324934076,1597.1,0.1034,94.82
"May 05, 2017",0.0155484724,1.2981000001,1.0998,0.0088715401,0.1448624531,1.0131712259,0.7324934076,1545.1,0.09353,90.79
"May 04, 2017",0.0155726855,1.2921000001,1.0984,0.0088920505,0.1450073954,1.0138902971,0.7273256237,1607.1,0.083,94.55
"May 03, 2017",0.0155848204,1.2867,1.0884999999,0.0088691796,0.1449506443,1.0052271813,0.7283851701,1617.8,0.06614,80.37
"May 02, 2017",0.0155848204,1.2938,1.0929999999,0.0089301661,0.1450116009,1.0085728694,0.729447808,1560,0.058,77.25
"May 01, 2017",0.0155629912,1.2886,1.0899,0.0089413448,0.1450641909,1.0037137408,0.7309407207,1533.1,0.05941,77.53
"Apr 30, 2017",0.0155545186,1.2951,1.0897,0.0089645899,0.1450641909,1.0048231511,0.7324934076,1435.2,0.055,79.83
"Apr 29, 2017",0.0155545186,1.2951,1.0897,0.0089645899,0.1450641909,1.0048231511,0.7324934076,1423.6,0.057,69.83
"Apr 28, 2017",0.0155545186,1.2951,1.0897,0.0089645899,0.1450641909,1.0048231511,0.7324934076,1415.6,0.04784,72.42
"Apr 27, 2017",0.0155969742,1.2904,1.0873,0.0089871484,0.144971658,1.0059350166,0.7335142669,1440.3,0.03806,63.14
"Apr 26, 2017",0.0155933261,1.2846999999,1.0903,0.0090041419,0.1450831326,1.0068465566,0.734484025,1399.3,0.03582,53.28
"Apr 25, 2017",0.0155448469,1.2841000001,1.0926,0.0090017103,0.1452496115,1.0064412238,0.7368110816,1370.3,0.03504,50.09
"Apr 24, 2017",0.01550628,1.2794,1.0868,0.0091099572,0.1452475017,1.0043185699,0.7406858751,1345,0.03376,49.94
"Apr 23, 2017",0.0154679041,1.2813,1.0728,0.0091675834,0.1452242989,1.0041168792,0.7407956145,1355.2,0.03475,48.75
"Apr 22, 2017",0.0154679041,1.2813,1.0728,0.0091675834,0.1452242989,1.0041168792,0.7407956145,1347.5,0.03477,48.41
"Apr 21, 2017",0.0154679041,1.2813,1.0728,0.0091675834,0.1452242989,1.0041168792,0.7407956145,1325.6,0.03531,48.27
"Apr 20, 2017",0.0154750851,1.2813,1.0717,0.009147457,0.1453023742,1.0012014417,0.7423904974,1308.4,0.03175,49.36
"Apr 19, 2017",0.0154643161,1.2779,1.0711,0.0091861106,0.1451800232,1.0016025641,0.7415647015,1260.5,0.03105,47.88
"Apr 18, 2017",0.0154786781,1.2841000001,1.0734,0.0092233905,0.1453087084,1.0038144951,0.747551768,1265.4,0.03471,49.88
"Apr 17, 2017",0.0155086849,1.2565,1.0643,0.0091818933,0.145300263,0.9955201593,0.7509198768,1240,0.0347,47.94
"Apr 16, 2017",0.0155086849,1.2524,1.0612,0.0092047128,0.1452348447,0.9946290034,0.7503564193,1212,0.03411,48.22
"Apr 15, 2017",0.0155086849,1.2524,1.0612,0.0092047128,0.1452348447,0.9946290034,0.7503564193,1193.3,0.03444,48.89
"Apr 14, 2017",0.0155086849,1.2524,1.0612,0.0092047128,0.1452348447,0.9946290034,0.7503564193,1206.8,0.03484,47.32
"Apr 13, 2017",0.0155171076,1.2506,1.0614,0.0091667431,0.145137881,0.9939369844,0.7502438292,1187,0.0349,49.97
"Apr 12, 2017",0.0154583398,1.254,1.0666,0.0091717876,0.1451062904,0.9969095803,0.7545461405,1227.4,0.03505,46.38
"Apr 11, 2017",0.0154906669,1.2491,1.0602,0.0091224229,0.1450894476,0.9925558313,0.7504690432,1235.6,0.0335,43.74
"Apr 10, 2017",0.0154786781,1.2413999999,1.0596,0.0090138814,0.1448624531,0.9913750372,0.7503564193,1220.3,0.0344,43.74
"Apr 09, 2017",0.015559359,1.2373,1.059,0.0090033312,0.1449191351,0.9910802775,0.7459346561,1215.9,0.03498,43.72
"Apr 08, 2017",0.015559359,1.2373,1.059,0.0090033312,0.1449191351,0.9910802775,0.7459346561,1188.1,0.03629,44.37
"Apr 07, 2017",0.015559359,1.2373,1.059,0.0090033312,0.1449191351,0.9910802775,0.7459346561,1196.6,0.03721,42.31
"Apr 06, 2017",0.0154784385,1.247,1.0644,0.0090244563,0.1449737597,0.9951238929,0.7454897868,1191.5,0.03323,43.23
"Apr 05, 2017",0.0154142582,1.2483,1.0663,0.0090334237,0.1450368394,0.9951238929,0.7443245255,1140.6,0.03581,44.9
"Apr 04, 2017",0.0153657037,1.2441000001,1.0674,0.0090293454,0.1451989952,0.998003992,0.746101619,1145,0.03798,44.43
"Apr 03, 2017",0.0153881665,1.2487,1.0671,0.0090179457,0.1451989952,0.9985022466,0.7473841555,1150.2,0.032,44.13
"Apr 02, 2017",0.015417823,1.255,1.0652,0.0089774666,0.1451989952,0.9969095803,0.7511454969,1107.6,0.06319,48.55
"Apr 01, 2017",0.015417823,1.255,1.0652,0.0089774666,0.1451989952,0.9969095803,0.7511454969,1093.2,0.0222,50.6
"Mar 31, 2017",0.015417823,1.255,1.0652,0.0089774666,0.1451989952,0.9969095803,0.7511454969,1081.7,0.02128,49.91
"Mar 30, 2017",0.015417823,1.2468999999,1.0675,0.0089349535,0.1451505211,0.9987016878,0.7494566439,1041,0.01385,51.91
"Mar 29, 2017",0.0154142582,1.2434,1.0767,0.0090049527,0.145137881,1.0034115994,0.750412727,1041.8,0.01021,53.07
"Mar 28, 2017",0.0153739719,1.245,1.0813,0.0089960417,0.1453446121,1.0075566751,0.7472166181,1044.7,0.00953,50.25
"Mar 27, 2017",0.0153857989,1.2556,1.0864999999,0.009036689,0.1455011058,1.0145074566,0.747551768,1042.7,0.00939,49.06
"Mar 26, 2017",0.0152846771,1.247,1.0799000001,0.0089814981,0.145270712,1.0086746016,0.7474400179,969,0.00958,50.63
"Mar 25, 2017",0.0152846771,1.247,1.0799000001,0.0089814981,0.145270712,1.0086746016,0.7474400179,972.2,0.00888,50.62
"Mar 24, 2017",0.0152846771,1.247,1.0799000001,0.0089814981,0.145270712,1.0086746016,0.7474400179,943.1,0.0106,53.19
"Mar 23, 2017",0.0152776717,1.2521000001,1.0783,0.0090138814,0.145220081,1.0067451928,0.749007565,1033,0.01133,43.2
"Mar 22, 2017",0.0152776717,1.2484,1.0797,0.0089960417,0.1452897077,1.0087763543,0.75030012,1039.1,0.00717,41.65
"Mar 21, 2017",0.0153033897,1.2479,1.0811,0.0089509488,0.1452011035,1.0062386798,0.7489514679,1115,0.00685,42.67
"Mar 20, 2017",0.0153033897,1.2357999999,1.0739,0.0088841507,0.144749222,1.0013016922,0.7491759065,1039,0.00703,42.51
"Mar 19, 2017",0.015273005,1.2394,1.0738,0.0088715401,0.1448561578,1.0013016922,0.7490636704,1016.1,0.00682,43.12
"Mar 18, 2017",0.015273005,1.2394,1.0738,0.0088715401,0.1448561578,1.0013016922,0.7490636704,971,0.0067,34
"Mar 17, 2017",0.015273005,1.2394,1.0738,0.0088715401,0.1448561578,1.0013016922,0.7490636704,1068.4,0.00594,44.48
"Mar 16, 2017",0.0152940277,1.236,1.0766,0.0088253464,0.1449695564,1.0036130068,0.7508071177,1169,0.00635,45.51
"Mar 15, 2017",0.0152369343,1.2292,1.0735000001,0.0088198977,0.144619434,0.99970009,0.751653638,1256.1,0.00625,35.18
"Mar 14, 2017",0.0152033447,1.2153999999,1.0604,0.0087145969,0.1446131598,0.99000099,0.7418397626,1245,0.00641,28.58
"Mar 13, 2017",0.0151103052,1.2219000001,1.0654,0.0087047354,0.144623617,0.9928514694,0.7437156032,1238.5,0.00642,28.45
"Mar 12, 2017",0.0150251672,1.2171,1.0672,0.0087145969,0.1447282727,0.9891196835,0.7423353871,1225.2,0.00626,23.31
"Mar 11, 2017",0.0150251672,1.2171,1.0672,0.0087145969,0.1447282727,0.9891196835,0.7423353871,1172.8,0.00623,21.45
"Mar 10, 2017",0.0150251672,1.2171,1.0672,0.0087145969,0.1447282727,0.9891196835,0.7423353871,1113.6,0.0062,19.13
"Mar 09, 2017",0.0149947518,1.2167000001,1.0577,0.0087001914,0.1446905792,0.9880446596,0.74019245,1190.4,0.00646,17.71
"Mar 08, 2017",0.0149779076,1.2170000001,1.0541000001,0.0087450809,0.1446529054,0.9855129595,0.7411250278,1149.3,0.00643,16.54
"Mar 07, 2017",0.0150093809,1.2200000001,1.0566,0.008773469,0.1448750453,0.987069391,0.7454897868,1232.4,0.00671,18.91
"Mar 06, 2017",0.0149981252,1.2235999999,1.0581,0.0087804021,0.1449821672,0.9881422925,0.7456565506,1279.3,0.00605,19.75
"Mar 05, 2017",0.0149745433,1.2295,1.0623,0.0087703912,0.1449863713,0.9924573243,0.747551768,1278.4,0.00609,19.22
"Mar 04, 2017",0.0149745433,1.2295,1.0623,0.0087703912,0.1449863713,0.9924573243,0.747551768,1267.8,0.00625,18.61
"Mar 03, 2017",0.0149745433,1.2295,1.0623,0.0087703912,0.1449863713,0.9924573243,0.747551768,1288.2,0.0065,19.48
"Mar 02, 2017",0.0149734222,1.2266999999,1.0507,0.0087404947,0.1451399875,0.9868745682,0.7468259895,1262.3,0.00608,19.08
"Mar 01, 2017",0.0149555074,1.2295,1.0548,0.0087927548,0.1453087084,0.9910802775,0.750412727,1232.8,0.00537,17.55
"Feb 28, 2017",0.0149868865,1.2381,1.0577,0.0088668204,0.1456070357,0.994233446,0.7518796992,1189.1,0.00553,16.07
"Feb 27, 2017",0.0149925037,1.2444,1.0588,0.0088731145,0.1455434593,0.9911785112,0.7586102261,1195.5,0.00555,15.55
"Feb 26, 2017",0.0150048766,1.2468000001,1.0563,0.0089134504,0.1455815985,0.9924573243,0.7638835841,1178.3,0.00565,14.59
"Feb 25, 2017",0.0150048766,1.2468000001,1.0563,0.0089134504,0.1455815985,0.9924573243,0.7638835841,1153,0.0057,13.57
"Feb 24, 2017",0.0150048766,1.2468000001,1.0563,0.0089134504,0.1455815985,0.9924573243,0.7638835841,1185.1,0.00585,13.11
"Feb 23, 2017",0.0149947518,1.2554999999,1.0581,0.0088817835,0.1456430871,0.9937394415,0.7630675315,1190.9,0.00585,13.13
"Feb 22, 2017",0.0149365198,1.2451,1.0556,0.0088261253,0.1453974439,0.9897070467,0.7596475235,1125.3,0.00583,12.69
"Feb 21, 2017",0.0149287154,1.2472999999,1.0537,0.0087958484,0.145262271,0.9904912837,0.7609770946,1129.6,0.0059,12.77
"Feb 20, 2017",0.014946566,1.2461,1.0614,0.008841733,0.1453805335,0.9972078181,0.7630093087,1091.2,0.0059,12.52
"Feb 19, 2017",0.014907573,1.2413999999,1.0614,0.0088589653,0.1456346028,0.9972078181,0.7634170547,1056.2,0.00592,12.82
"Feb 18, 2017",0.014907573,1.2413999999,1.0614,0.0088589653,0.1456346028,0.9972078181,0.7634170547,1059.8,0.00554,12.83
"Feb 17, 2017",0.014907573,1.2413999999,1.0614,0.0088589653,0.1456346028,0.9972078181,0.7634170547,1056.2,0.006,12.72
"Feb 16, 2017",0.014907573,1.249,1.0674,0.0088315817,0.1459065906,1.0029084345,0.7651109411,1038.4,0.0059,12.95
"Feb 15, 2017",0.014953271,1.2459000001,1.0601,0.0087588684,0.1455371047,0.9947279419,0.7645844484,1013.8,0.00615,12.97
"Feb 14, 2017",0.0149622204,1.247,1.0577,0.0087519692,0.1456155168,0.9939369844,0.7647013841,1013.7,0.00631,13
"Feb 13, 2017",0.0149309444,1.2528,1.0598,0.0087912088,0.1453171547,0.9943323059,0.76499388,996.5,0.00624,11.39
"Feb 12, 2017",0.0149579681,1.2491,1.0641,0.0088323618,0.1453805335,0.9975062344,0.7644675484,996,0.00623,11.42
"Feb 11, 2017",0.0149579681,1.2491,1.0641,0.0088323618,0.1453805335,0.9975062344,0.7644675484,1000.3,0.00631,11.43
"Feb 10, 2017",0.0149579681,1.2491,1.0641,0.0088323618,0.1453805335,0.9975062344,0.7644675484,992,0.0063,11.34
"Feb 09, 2017",0.0149779076,1.2496000001,1.0656,0.0088300221,0.1455837179,0.9983028851,0.7607455306,985,0.00624,10.94
"Feb 08, 2017",0.0149142431,1.2539,1.0697999999,0.0089333572,0.1455116919,1.0053282397,0.7608034084,1048.8,0.00636,11.39
"Feb 07, 2017",0.0148478099,1.2511,1.0681,0.0088975888,0.1452580509,1.0023053022,0.7584951456,1052.1,0.00635,11.45
"Feb 06, 2017",0.0148820597,1.247,1.075,0.0089485459,0.1457088737,1.0091835705,0.7644091118,1022.6,0.00635,11.32
"Feb 05, 2017",0.0148844963,1.2488,1.0784,0.0088731145,0.1455667642,1.0074551682,0.7678722261,1006.6,0.00634,11.22
"Feb 04, 2017",0.0148844963,1.2488,1.0784,0.0088731145,0.1455667642,1.0074551682,0.7678722261,1031.1,0.00644,11.32
"Feb 03, 2017",0.0148844963,1.2488,1.0784,0.0088731145,0.1455667642,1.0074551682,0.7678722261,1015.7,0.00639,10.95
"Feb 02, 2017",0.0148787383,1.2528,1.0758,0.0088644624,0.1453129314,1.0073536819,0.7676953785,1005.7,0.0064,10.78
"Feb 01, 2017",0.014833494,1.2657999999,1.0769,0.0088300221,0.1453129314,1.0069479408,0.7663422484,983.7,0.00648,10.71
"Jan 31, 2017",0.0148115234,1.2579000001,1.0798000001,0.0088652482,0.1453129314,1.0108157283,0.7674597084,966.2,0.00626,10.71
"Jan 30, 2017",0.0147429566,1.2486000001,1.0695,0.0087888908,0.1453129314,1.0048231511,0.7623694442,917.4,0.00634,10.62
"Jan 29, 2017",0.0146832097,1.2554999999,1.0699,0.0086896072,0.1453129314,1.00010001,0.7603406326,912.6,0.00635,10.47
"Jan 28, 2017",0.0146832097,1.2554999999,1.0699,0.0086896072,0.1453129314,1.00010001,0.7603406326,919.4,0.00631,10.54
"Jan 27, 2017",0.0146832097,1.2554999999,1.0699,0.0086896072,0.1453129314,1.00010001,0.7603406326,916.7,0.00636,10.51
"Jan 26, 2017",0.0146679183,1.2593000001,1.0682,0.0087313368,0.1453129314,1.00010001,0.7640003056,915.1,0.00632,10.65
"Jan 25, 2017",0.014708478,1.2634000001,1.0748,0.0088276836,0.1452728224,1.0005002501,0.7651109411,893.3,0.00647,10.51
"Jan 24, 2017",0.0146760985,1.2521000001,1.0730999999,0.0087873462,0.1457938475,0.999000999,0.7599361654,886.1,0.00645,10.51
"Jan 23, 2017",0.0146948612,1.2535,1.0765,0.0088731145,0.145902333,1.003512293,0.7554581854,910,0.00666,10.78
"Jan 22, 2017",0.0146896805,1.2375,1.0703,0.0087244809,0.1454228168,0.9982032342,0.7506380423,923.7,0.00675,10.71
"Jan 21, 2017",0.0146896805,1.2375,1.0703,0.0087244809,0.1454228168,0.9982032342,0.7506380423,924,0.00677,10.91
"Jan 20, 2017",0.0146896805,1.2375,1.0703,0.0087244809,0.1454228168,0.9982032342,0.7506380423,896,0.00659,10.6
"Jan 19, 2017",0.0146842878,1.2341999999,1.0664,0.0087054932,0.1455349866,0.9938382031,0.7508071177,900.3,0.00669,10.43
"Jan 18, 2017",0.0146584579,1.2259,1.0631,0.0087206767,0.1462202076,0.9926543578,0.7535795026,887.8,0.00673,10.19
"Jan 17, 2017",0.0147357873,1.2413,1.0714,0.0088778409,0.1458874333,0.9985022466,0.7666947788,904,0.0067,10.14
"Jan 16, 2017",0.014683641,1.2048,1.0603,0.0087565674,0.1449086351,0.9877518767,0.7590132827,830.1,0.00678,9.59
"Jan 15, 2017",0.0146670578,1.2179,1.0644,0.0087313368,0.144917035,0.9909820632,0.762601998,820.7,0.00681,9.88
"Jan 14, 2017",0.0146670578,1.2179,1.0644,0.0087313368,0.144917035,0.9909820632,0.762601998,815.3,0.00679,9.78
"Jan 13, 2017",0.0146670578,1.2179,1.0644,0.0087313368,0.144917035,0.9909820632,0.762601998,828.1,0.00667,9.78
"Jan 12, 2017",0.0146754524,1.2163000001,1.0613,0.0087168759,0.1451062904,0.9892175289,0.7607455306,804.6,0.00636,9.81
"Jan 11, 2017",0.0146387165,1.2212,1.0582,0.0086647604,0.1441399888,0.9861932939,0.7588404917,778.6,0.00654,9.83
"Jan 10, 2017",0.0146355028,1.2177,1.0554,0.0086378164,0.1444773532,0.9833808634,0.7557436518,905.8,0.00681,10.55
"Jan 09, 2017",0.0146842878,1.2162,1.0574,0.0086184607,0.1441441441,0.9851246183,0.7566585956,903,0.00618,10.2
"Jan 08, 2017",0.0146810541,1.2287,1.0533,0.0085528567,0.1444940541,0.9820288716,0.7555152614,915.9,0.00625,10.27
"Jan 07, 2017",0.0146810541,1.2287,1.0533,0.0085528567,0.1444940541,0.9820288716,0.7555152614,908.8,0.00636,9.78
"Jan 06, 2017",0.0146810541,1.2287,1.0533,0.0085528567,0.1444940541,0.9820288716,0.7555152614,898,0.00622,10.07
"Jan 05, 2017",0.0147616728,1.2418,1.0607000001,0.008668516,0.145137881,0.9903931861,0.7561436673,1003.2,0.00628,10.2
"Jan 04, 2017",0.0147305777,1.2322,1.0488,0.0085273301,0.1441940275,0.9798157946,0.7517666516,1139.6,0.00641,10.88
"Jan 03, 2017",0.0146498682,1.2239000001,1.0406,0.008492569,0.1436575205,0.9734254843,0.7446016381,1037.5,0.00641,9.59
"Jan 02, 2017",0.0146745909,1.2275,1.0459,0.0085084659,0.1439884809,0.9770395701,0.7441583569,1019.3,0.00631,8.33
"Jan 01, 2017",0.0147156206,1.2338,1.0516,0.0085550518,0.1439884809,0.981932443,0.7444907683,999,0.00635,8.14
"Dec 31, 2016",0.0147156206,1.2338,1.0516,0.0085550518,0.1439884809,0.981932443,0.7444907683,966.6,0.00651,8.05
"Dec 30, 2016",0.0147156206,1.2338,1.0516,0.0085550518,0.1439884809,0.981932443,0.7444907683,959.3,0.00642,8.16
"Dec 29, 2016",0.0147199529,1.2263,1.0492,0.0085800086,0.1437773177,0.9776126699,0.7405761683,972.6,0.00647,8.21
"Dec 28, 2016",0.0146556651,1.2225999999,1.0412,0.0085287846,0.1436926128,0.9723842863,0.7374087457,981.7,0.00624,7.57
"Dec 27, 2016",0.0147106417,1.2271,1.0457,0.0085164367,0.1438331535,0.9726680284,0.7366482505,936.3,0.00613,7.15
"Dec 26, 2016",0.0147579693,1.2288000001,1.0456,0.008540439,0.1439076688,0.9735202492,0.74019245,906.4,0.00625,7.21
"Dec 25, 2016",0.0147403488,1.2292,1.0456,0.0085215168,0.143959461,0.9739943508,0.7387706856,898,0.00631,7.19
"Dec 24, 2016",0.0147412179,1.2292,1.0456,0.0085215168,0.143959461,0.9739943508,0.7387706856,895.2,0.00644,7.23
"Dec 23, 2016",0.0147412179,1.2292,1.0456,0.0085215168,0.143959461,0.9739943508,0.7387706856,919,0.00609,7.16
"Dec 22, 2016",0.014738828,1.2283000001,1.0437,0.008507742,0.1438766114,0.9749439407,0.7416747015,859.2,0.00638,7.64
"Dec 21, 2016",0.0147412179,1.2354,1.0425,0.0085070183,0.1440486308,0.9738994936,0.7455453664,830,0.00656,7.87
"Dec 20, 2016",0.0147238541,1.2367,1.0387,0.0084832033,0.1438745414,0.9718172983,0.7479991024,798,0.00654,7.59
"Dec 19, 2016",0.014739697,1.24,1.0402000001,0.0085411684,0.1438041962,0.9734254843,0.745823389,790.6,0.00645,7.61
"Dec 18, 2016",0.0147394797,1.2497,1.0451,0.0084752945,0.1436719682,0.9745638827,0.74985003,790.2,0.0065,7.89
"Dec 17, 2016",0.0147373075,1.2497,1.0451,0.0084752945,0.1436719682,0.9745638827,0.74985003,791,0.00649,7.66
"Dec 16, 2016",0.0147373075,1.2497,1.0451,0.0084752945,0.1436719682,0.9745638827,0.74985003,784.2,0.00669,7.85
"Dec 15, 2016",0.0147368731,1.2419,1.0414,0.0084623847,0.1440029953,0.9708737864,0.74985003,777.4,0.00663,7.76
"Dec 14, 2016",0.0148203038,1.2565,1.0536,0.0085433575,0.144820495,0.980103891,0.7529553497,774.5,0.00679,8.23
"Dec 13, 2016",0.0148343742,1.2657999999,1.0627,0.0086813091,0.1448918382,0.9880446596,0.7616726331,775,0.00669,8.4
"Dec 12, 2016",0.0148299743,1.268,1.0635,0.0086933843,0.1447827535,0.9867771857,0.7615566217,778,0.0067,8.45
